title,eday,year,genre,auctionOrder,haras1,name,padrilloAuction,yeguaAuction,studbook_id,birth_eday,PR,PS,PRS,valueUSDB,pricePerBp
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,39,El Mallin,TELEGRAM,SOVEREIGN,WHATSAPEAME,444085,04aug2023,.69184035,.044922467,.031079175,8710.7012,2802.7454
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,29,El Arroyo,WOODY MATIC,PNEUMATIC,WAVE PEDANT,444027,18sep2023,.43253738,.027726563,.011992775,12670.111,10564.787
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,48,El Mallin,ORTODOXA,SOVEREIGN,SANTISIMA,444081,22jul2023,.72620243,.049915496,.036248755,9502.583,2621.4922
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,2,Santa Ines,LOOK DIFFERENT,HI HAPPY,LOOK LOVELY,445030,16sep2023,.70413518,.12306953,.086657584,25340.223,2924.1782
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,41,El Mallin,CUERDA,SOVEREIGN,TOCADA MAL,444674,12sep2023,.69788772,.036808006,.025687855,18213.285,7090.2319
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Macho,4,Las Retamas,GOD LEVEL,HI HAPPY,LIGHTLY EXPRESSED,443343,14sep2023,.69579691,.09694919,.067456946,11482.288,1702.1654
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,51,El Mallin,BEAUTIFUL MIND,IL MERCATO,ROMAN HOLIDAY,444094,03sep2023,.73762906,.047138855,.034770988,12670.111,3643.8745
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,27,Santa Ines,MR. BOND,UNCLE CHUCK,MISS MONEYPENNY,445454,24sep2023,.60716319,.039616425,.024053635,16629.521,6913.5171
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,20,El Chanar,PINTON,PNEUMATIC,PIBA COMO VOS,445503,02oct2023,.65791214,.042200197,.02776402,14253.875,5133.9375
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,33,El Mallin,TINCHINIO,SOVEREIGN,TONINHA,445491,29sep2023,.75709206,.056070175,.042450283,15045.757,3544.3242
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,3,El Chanar,ES SOÑADO,EQUAL STRIPES,ES SERENITA,443832,26aug2023,.56287158,.054032937,.030413603,19797.049,6509.2744
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,34,La Leyenda,AKI,CIMA DE TRIOMPHE,ACCESS CODE,445321,20oct2023,.67972815,.094611034,.064309783,15837.639,2462.7107
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,12,El Mallin,CAMBIO RADICAL,SOVEREIGN,POORLITTLEBRIDGET,,,,,,25340.223,
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,14,Santa Ines,SHANI,GOUVERNEUR MORRIS,SHERAH,445031,16sep2023,.55288792,.048232906,.02666739,19005.166,7126.7441
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,42,La Leyenda,COPERNICANA,STORM EMBRUJADO,COPPER,445317,11oct2023,.42076591,.049315467,.020750267,13461.993,6487.624
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,45,El Mallin,BOBBY CHARLTON,NICHOLAS,DIXIE MANIA,448233,20sep2023,.52301788,.015853627,.0082917307,11086.347,13370.365
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,32,La Leyenda,COLORADO EL UNO,CIMA DE TRIOMPHE,CRYSTAL IN ASPEN,445320,14oct2023,.67009658,.084290706,.056482915,17421.402,3084.3667
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Macho,8,Las Retamas,AFRO HOUSE,UNCLE CHUCK,ALBINIA,443339,06sep2023,.66877729,.059083711,.039513845,15837.639,4008.124
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Hembra,14,Las Retamas,CRAZY TRAIN,REMOTE,CRAZY NISTEL,443320,03aug2023,.74555433,.068703376,.051222101,11086.347,2164.3679
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,49,El Mallin,ENVIDO,SOVEREIGN,RETRUCALA,444083,29jul2023,.69960207,.085260548,.059648454,6335.0557,1062.0653
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Macho,5,Las Retamas,FUNKADELIC,TREASURE BEACH,FLOWER INDY,443332,13aug2023,.72693628,.035915159,.026108032,8710.7012,3336.4067
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,7,El Chanar,CHESTER,DADDY LONG LEGS,CHARMING PRINCESS,441795,21jul2023,.73762977,.055493925,.04093397,19797.049,4836.3374
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,36,El Mallin,CLAUDE MONET,SOVEREIGN,LA PIAFF,444082,25jul2023,.80402553,.083954401,.067501485,9502.583,1407.7592
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,6,Santa Ines,MANHATTAN JOY,FORTIFY,MODERN GIRL,446366,19oct2023,.60319281,.066069633,.039852727,22964.576,5762.3599
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Macho,6,Las Retamas,LONG WAY DOWN,TREASURE BEACH,LA ETERNA FE,443333,15aug2023,.66343707,.025201095,.016719341,5939.1143,3552.2417
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,23,El Chanar,PALCO DE HONOR,DADDY LONG LEGS,PALMA DE ORO,442215,03aug2023,.68862772,.055011176,.03788222,14253.875,3762.6821
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Macho,9,Las Retamas,SILK SONIC,UNCLE CHUCK,SOLEVATA,443337,17aug2023,.53416401,.033968166,.018144572,8710.7012,4800.7202
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,40,El Mallin,DE GAULLE,SOVEREIGN,UNE DAME,446998,12oct2023,.56877792,.034330253,.01952629,7126.9375,3649.9189
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,28,El Mallin,EMBLEMA,SOVEREIGN,ELISABETA,447009,08oct2023,.71809721,.041180741,.029571775,23756.457,8033.4902
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,50,El Mallin,ASPERO,NICHOLAS,RISPIDA,445493,25sep2023,.52042317,.031403851,.016343292,6335.0557,3876.2422
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,5,Le Leyenda,NUNCA TAXI,GOUVERNEUR MORRIS,NINA BERNSTEIN,445315,16oct2023,.72434306,.1283672,.09298189,30883.395,3321.4419
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Hembra,12,Las Retamas,ENYA,HI HAPPY,ENUMERADA,443328,01aug2023,.40406358,.073066697,.029523591,27715.867,9387.7021
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Macho,1,Las Retamas,CITADEL LOVE,CITYSCAPE,LOVELY LADY,443338,15aug2023,.61411494,.1249914,.076759085,30883.395,4023.4187
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,11,Santa Ines,TWEEDY GUY,UNCLE CHUCK,TWEEDY LADY,442774,30jul2023,.64661479,.068234853,.044121664,15045.757,3410.061
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,46,El Mallin,JUARA,STORM EMBRUJADO,MENTAWAI,445494,05sep2023,.5603826,.029154232,.016337525,11878.229,7270.519
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,21,Santa Ines,ERTO,UNCLE CHUCK,ERSILIA,445029,16sep2023,.57441312,.051704075,.029699499,14253.875,4799.3657
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,25,El Chanar,LA MAS BONITA,DADDY LONG LEGS,LA SERENITA,441796,28jul2023,.70551175,.084894091,.059893779,36426.57,6081.8618
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Hembra,13,Las Retamas,ELEVATED,GOUVERNEUR MORRIS,ESCARMOUCHE,443323,18jul2023,.63521856,.031607147,.020077446,24548.34,12226.823
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,38,La Leyenda,RIKI,STORM EMBRUJADO,RED HOTSCATN,,,,,,15045.757,
Resumen - Gran Venta Selecta Haras Las Retamas,10apr2025,2025,Hembra,11,Las Retamas,ORIGINAL MIX,TREASURE BEACH,ORANGE NUGGET,445261,21sep2023,.6184262,.026806774,.016578011,10294.465,6209.7104
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,30,El Mallin,SOBERBIA NOCHE,SOVEREIGN,RED KNIGHT,447007,15aug2023,.5212,.035195787,.018344045,39594.098,21584.17
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,44,El Mallin,UNA BANDA,SOVEREIGN,UNA BOCHA,447010,11oct2023,.67940873,.065244757,.044327859,14253.875,3215.5569
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,22,El Chanar,EGMONT,TRESURE BEACH,ESCAPE TALENT,,,,,,10294.465,
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Hembra,1,El Arroyo,JOY MUSICA,FORTIFY,MELODIAN GIRL,441793,01aug2023,.54233211,.056068193,.030407581,31675.277,10416.901
Resumen - Venta Copa Bullrich Abril,10apr2025,2025,Macho,17,El Chanar,HAPPY FRANKIE,TREASURE BEACH,HAPPY GIRL,444981,15oct2023,.59676659,.020975502,.012517479,11878.229,9489.3135
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,22,Abolengo,CANDY MO,PNEUMATIC,CITY AND THE SEX,441689,11jul2023,.6111747,.11837453,.072347514,49623.047,6858.9844
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,46,Abolengo,NINETTE,PNEUMATIC,NIFTY,444282,16sep2023,.54821515,.058017161,.031805888,13606.319,4277.9248
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,57,Abolengo,TIKTOKERA,PNEUMATIC,TESALICA,443619,28aug2023,.44880396,.020462813,.0091837915,8003.7173,8715.0469
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,12,Abolengo,POKER STAR,COSMIC TRIGGER,POKER LADY,443481,26aug2023,.48532048,.05692273,.027625768,38417.844,13906.525
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,61,Abolengo,ILUSTRADOR,COSMIC TRIGGER,ILUSTRADORA,442071,21jul2023,.56227934,.044305645,.024912149,14406.691,5782.9985
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,62,Abolengo,CANDY MACHINE,PNEUMATIC,CANDYDACY,443912,04sep2023,.48890311,.035796899,.017501215,10805.019,6173.8677
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,30,Abolengo,EXPRESSIVE GIRL,TREASURE BEACH,EXPRESSIVE ONE,442945,24aug2023,.48669642,.043346442,.021096559,15207.063,7208.314
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,10,Abolengo,SARRACENO,DADDY LONG LEGS,SERINE,441695,14jul2023,.70504791,.10566326,.074497662,52824.535,7090.7642
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,44,Abolengo,IKAL,PNEUMATIC,ITALIAN STRIPE,442937,21aug2023,.59160912,.059188504,.035016458,23210.779,6628.5342
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,53,Abolengo,A MI DAY,HI HAPPY,ASPEN DAYS,,,,,,12805.947,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,50,Abolengo,GOOD HOPE,DADDY LONG LEGS,GOOD BABE,445433,08oct2023,.55731654,.072153889,.040212557,12005.576,2985.5293
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,20,Abolengo,MANI GIRL,DADDY LONG LEGS,MANI BO,443909,02sep2023,.57011431,.093969509,.053573363,28013.01,5228.9063
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,63,Abolengo,EARTH DAY,COSMIC TRIGGER,EARTHSHINE,,,,,,12005.576,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,26,Abolengo,GENUINE FAITH,PNEUMATIC,GOT FAITH,442073,18jul2023,.60548902,.1128239,.068313628,22410.408,3280.5178
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,47,Abolengo,MOGUL,COSMIC TRIGGER,MOON LADY,443477,25aug2023,.61442947,.052760355,.032417517,12805.947,3950.3171
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,59,Abolengo,EVIDENCE DAD,DADDY LONG LEGS,EVIDANCE RULER,445435,10oct2023,.58533305,.066778645,.039087746,21610.037,5528.5962
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,5,Abolengo,EOLO,PNEUMATIC,EARTHSHINE,442275,05aug2023,.73712224,.13237785,.097578652,57626.766,5905.6733
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,48,Abolengo,CELINE STYLE,EQUAL STRIPES,CECIL ASPEN,445442,15oct2023,.47938043,.03342237,.01602203,17608.178,10989.979
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,13,Abolengo,SAM BUSHIDO,PNEUMATIC,SAMBULLIDA,445128,30sep2023,.62155187,.083416052,.051847402,28013.01,5402.9727
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,4,Abolengo,SAYUMI,PNEUMATIC,SA TALAIA,442934,19aug2023,.67000532,.081854649,.054843049,88040.891,16053.245
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,37,Abolengo,DIFFERENT STRIPES,EQUAL STRIPES,DIFFERENT RULE,442270,01aug2023,.62092352,.1173502,.072865501,28013.01,3844.4819
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,17,Abolengo,REGU,PNEUMATIC,REFINED WITH GLORY,442935,19aug2023,.60549569,.13502035,.081754237,40818.957,4992.8857
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,9,Abolengo,CITY QUEEN,EQUAL STRIPES,LEMONCELLA,444288,19sep2023,.37701586,.043350454,.01634381,45621.188,27913.436
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,41,Abolengo,STORMY BOY,PNEUMATIC,STORMY CONVICTA,443489,30aug2023,.63525862,.079774417,.050677385,16007.435,3158.6938
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,27,Abolengo,PUEBLO MIO,EQUAL STRIPES,PALI AIKE,443491,30aug2023,.46356899,.055613883,.025780872,27212.639,10555.36
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,2,Abolengo,COOL BRO,PNEUMATIC,COOL SITE,443536,30aug2023,.61485887,.11135638,.068468459,73634.195,10754.47
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,52,Abolengo,FIND ME,PNEUMATIC,FIX IT,443924,13sep2023,.64282447,.090607852,.058244944,12805.947,2198.6367
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,15,Abolengo,INFINITA ILUSION,DADDY LONG LEGS,INFANTA ELENA,445115,07oct2023,.49459937,.1411413,.069808394,38417.844,5503.3271
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,18,Abolengo,SIN LIMITES,TREASURE BEACH,SIN FRONTERAS,441692,12jul2023,.61142802,.054965831,.033607651,56026.02,16670.615
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,33,Abolengo,UNNA GENIA,PNEUMATIC,UCRANIAN GIRL,442943,23aug2023,.59594983,.039447285,.023508603,32014.869,13618.363
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,21,Abolengo,DANDY BOY,EQUAL STRIPES,DANCE ON THE SEA,443478,26aug2023,.55792785,.078438088,.043762792,20809.664,4755.1045
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,58,Abolengo,BARBARA GIRL,COSMIC TRIGGER,BARCELONA GIRL,445123,03oct2023,.42702407,.027636245,.011801342,8403.9033,7121.1426
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,49,Abolengo,GOGGLE NEWS,PNEUMATIC,GIRL SPIRIT,,,,,,13606.319,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,36,Abolengo,NIÑO MATICO,PNEUMATIC,STORMY NINA,,,,,,25611.895,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,16,Abolengo,FULL MOON,COSMIC TRIGGER,THUNDERY FALLEN,442619,13aug2023,.3181912,.049671218,.015804945,32014.869,20256.236
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,39,Abolengo,EVOQUE,DADDY LONG LEGS,EVOLVE,444526,24sep2023,.61013281,.063307598,.038626041,12005.576,3108.156
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,11,Abolengo,CARAMELLA,PNEUMATIC,CARAMELIZA,442072,21jul2023,.56374383,.10188596,.05743758,64029.738,11147.708
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,30,Abolengo,MI CHICO MATICO,PNEUMATIC,MI CHICA BONITA,441691,11jul2023,.68702841,.089829497,.061715417,24011.152,3890.6248
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,54,Abolengo,PUNTERA SIEMPRE,EQUAL STRIPES,PUNTERA RYE,442287,29jul2023,.42532146,.048444193,.020604355,12005.576,5826.7178
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,25,Abolengo,DISTINGUIDA GIRL,COSMIC TRIGGER,DISTINGUIDA CATCH,442288,29jul2023,.55801529,.032226969,.01798314,31214.498,17357.646
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,8,Abolengo,IT'S LIKE YOU,COSMIC TRIGGER,IT LOOKS FINE,445117,07oct2023,.57780981,.062601462,.036171738,36817.098,10178.415
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,35,Abolengo,ELLE MC,COSMIC TRIGGER,ELUDIBLE,442615,11aug2023,.49542007,.044454817,.022023808,20009.293,9085.3008
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,1,Abolengo,INNER CIRCLE,PNEUMATIC,INTENSE LOOK,442067,22jul2023,.64896476,.12492317,.081070736,96044.609,11847.014
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,24,Abolengo,CATTO,DADDY LONG LEGS,CATY SOUL,443486,29aug2023,.60589015,.089923099,.054483522,32014.869,5876.0645
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,6,Abolengo,GREKA,DADDY LONG LEGS,GREEN RYE,446087,19oct2023,.56835008,.067651667,.038449831,48022.305,12489.601
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,31,Abolengo,IMPORTE EXACTO,COSMIC TRIGGER,IMPORTANT THING,442932,18aug2023,.55407882,.058218621,.032257706,12005.576,3721.77
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,55,Abolengo,LOXLEY,PNEUMATIC,LOVE ME MORE,443913,04sep2023,.6306017,.075025715,.047311343,10404.832,2199.2256
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,19,Abolengo,BARBIE MARGOT,,,,,,,,40018.586,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,28,Abolengo,ESTHETIC BOY,COSMIC TRIGGER,ESTHETICALLY,442280,10aug2023,.58979881,.071632452,.042248733,23210.779,5493.8403
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,38,Abolengo,CONTESSA MATIC,PNEUMATIC,CONTESSA LINDA,442289,29jul2023,.61919951,.078792587,.048788331,13606.319,2788.8469
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,23,Abolengo,CHELA,COSMIC TRIGGER,CHARLOTTE CHANTAL,442627,12aug2023,.53677398,.030340476,.016285978,28013.01,17200.691
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,7,Abolengo,ROSICA,FORTIFY,THE ROSY,445437,11oct2023,.56832564,.11574568,.065781236,49623.047,7543.6479
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,29,Abolengo,BONUS TRACK,TREASURE BEACH,BONICA NOIA,442940,21aug2023,.7052108,.082101993,.057899214,12005.576,2073.53
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,51,Abolengo,PAULO SIL,TREASURE BEACH,PAULINES,,,,,,21610.037,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,3,Abolengo,CARE FOR DADDY,DADDTY LONG LEGS,CARE FOR,,,,,,34415.984,
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,14,Abolengo,CARMELO TONY,EQUAL STRIPES,CARMELINDA,446094,24oct2023,.43599302,.051537398,.022469945,24811.523,11042.094
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Macho,34,Abolengo,PAULEY,DADDY LONG LEGS,PAULETTE,441688,09jul2023,.63855726,.081589311,.052099448,25611.895,4915.9629
Resumen - Gran Venta Selecta Haras Abolengo,09apr2025,2025,Hembra,64,Abolengo,ERFIRIA,PNEUMATIC,ESMERALDA DAY,442933,18aug2023,.54179311,.036474571,.01976167,8804.0889,4455.1338
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,92,El Paraiso,THE ALPHABEAT,MOOTASADIR,INTER PHILA,450603,24aug2024,.63905716,.083089888,.053099189,4724.4097,889.73291
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,50,El Paraiso,ALTO EL FUEGO,ANGIOLO,LA ALTA GAMA,448998,16jul2024,.65314221,.047631416,.031110089,11023.622,3543.4236
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,42,El Paraiso,SPACE PIRAT,SPRINGDOM,SILENT TRIGGER,,,,,,9842.5195,
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,49,El Paraiso,EGGNOG,IL CAMPIONE,RED HOTS,452523,24sep2024,.62115049,.027055046,.016805256,9448.8193,5622.5381
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,78,El Paraiso,TIEMPO NUEVO,MOOTASADIR,LABLUSA,451566,04sep2024,.41603372,.0089391395,.0037189834,3149.6062,8468.998
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,12,El Paraiso,LINOLEUM,LE BLUES,DE ASTURIAS,446657,19oct2023,.70439935,.044415992,.031286597,14173.229,4530.1279
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Hembra,99,El Paraiso,TOCAR LA LUNA,MOOTASADIR,ESTELA DE LUNA,451575,07sep2024,.53621352,.059131853,.031707298,11811.023,3725.0173
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,73,El Paraiso,TODO INCLUIDO,MOOTASADIR,INSIGNIA,,,,,,5118.1104,
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,54,El Paraiso,TIGRE DEL CERRO,MOOTASADIR,ALEGADA,453999,25oct2024,.65266514,.046796016,.030542128,5905.5117,1933.5626
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Hembra,96,El Paraiso,ESPECIAS,IL CAMPIONE,AZUCARPIMIENTAYSAL,450966,29aug2024,.60448229,.050985619,.030819904,5905.5117,1916.1356
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,30,El Paraiso,MARCANDO CAMINOS,MASTER OF HOUNDS,SAFE BET,445700,21sep2023,.68542677,.025830697,.017705051,6692.9136,3780.2283
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,47,El Paraiso,VALLE FERTIL,VILLAGE KING,BAHATI,442432,05aug2023,.59885395,.068930015,.04127901,7086.6143,1716.7598
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Hembra,32,El Paraiso,ASK NO MORE,ANGIOLO,DIVINA KEY,446275,07oct2023,.53441924,.018058607,.0096508674,16535.434,17133.625
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,4,El Paraiso,AL VIENTO DESPLEGADO,ANGIOLO,INTER TRIANDA,444758,01sep2023,.67356026,.048329271,.032552678,14173.229,4353.936
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Macho,38,El Paraiso,MONTE CASEROS,MASTER OF HOUNDS,BALCADORA,443003,21aug2023,.71011913,.038680155,.027467517,11023.622,4013.3303
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Hembra,26,El Paraiso,ADONDE VAS MARIA,ANGIOLO,MARIA BILBOA,445707,24sep2023,.6498788,.02766542,.017979169,7480.3149,4160.5454
Resumen - Gran Venta Anual - Haras El Paraiso,23mar2025,2025,Hembra,53,El Paraiso,ETERNAMENTE LIBRE,IL CAMPIONE,SHAPES AND SHADOWS,450289,09aug2024,.6345703,.05447226,.034566477,10236.221,2961.3145
