name,padrillo,M,birth_eday,sex,PR,PS,PRS,Haras,value,valueUSDB,pricePerBp,title,source,auctionOrder,studbook_id,year,date
anto spring,greenspring,roman dress,19oct2017,Hembra,.55595994,.020766817,.011545518,Vikeda,370000,8176.7954,7082.2246,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,11,402821,2019,"30 apr, 2019"
manipulator champ,manipulator,corsa champ,17oct2017,Macho,.65928262,.044116553,.029085277,Vikeda,350000,7734.8066,2659.3547,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,29,402846,2019,"30 apr, 2019"
spirit of light,sebi halo,bilboa,12oct2017,Macho,.73692071,.059836894,.044095047,El Paraiso,536000,11871.539,2692.2615,Gran Venta Seleccion Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-el-paraiso-resumen/,15,402872,2019,"5 may, 2019"
master al,mastercraftsman,aldeana jane,08nov2017,Macho,.60223097,.057967499,.034909822,NN Criador,15000,14787.363,4235.8745,Gran Venta Copa Mayo / Junio  Mastercraftsman  Resumen,https://www.turfdiario.com/gran-venta-copa-mayo-junio-mastercraftsman-resumen/,116,402883,2019,"4 jun, 2019"
seiter key,key deputy,miss seiter,05nov2017,Macho,.82184875,.12264884,.1007988,Firmamento,700000,16184.971,1605.671,Resumen Gran Venta Productos 2017 Key Deputy  Firmamento,https://www.turfdiario.com/resumen-gran-venta-productos-2017-key-deputy-firmamento/,25,402885,2019,"5 apr, 2019"
top rimoute,remote,cachorra top,03nov2017,Macho,.71262777,.07107193,.050647832,Firmamento,11500,10643.582,2101.4883,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento-2/,22,402890,2019,"24 sep, 2019"
master love,mastercraftsman,muy enamorada,03nov2017,Macho,.65805221,.033668742,.02215579,NN Criador,29000,28588.902,12903.581,Gran Venta Copa Mayo / Junio  Mastercraftsman  Resumen,https://www.turfdiario.com/gran-venta-copa-mayo-junio-mastercraftsman-resumen/,115,402891,2019,"4 jun, 2019"
lady of may,john f kennedy,lady of merit,20oct2017,Hembra,.55387044,.027847057,.015423662,Santa Ines,270000,6006.6738,3894.4539,Venta Copa Mayo / Junio  Dia 4  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-dia-4-resumen/,149,402909,2019,"6 jun, 2019"
flower city,john f kennedy,flower indy,22oct2017,Hembra,.40552244,.019813655,.0080348812,Santa Ines,250000,5561.7354,6921.9883,Venta Copa Mayo / Junio  Dia 4  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-dia-4-resumen/,156,402910,2019,"6 jun, 2019"
queen flor,john f kennedy,queen jasmine,20oct2017,Hembra,.33967912,.011958566,.0040620752,Santa Ines,4500,4255.5635,10476.329,Resumen Venta Copa Agosto,https://www.turfdiario.com/resumen-venta-copa-agosto/,28,402911,2019,"28 aug, 2019"
adolfo,winning prize,shy avalancha,21oct2017,Macho,.6729067,.024835104,.016711708,La Payasada,200000,3238.8665,1938.0823,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas/,8,402942,2019,"17 sep, 2019"
recarano,winning prize,roman emily,15oct2017,Macho,.50235569,.028727448,.014431396,Recoveco,114000,2638.8889,1828.5748,Resumen Gran Venta Liquidacion Haras Recoveco,https://www.turfdiario.com/resumen-gran-venta-liquidacion-haras-recoveco-2/,49,402972,2019,"17 apr, 2019"
sense of loyalty,winning prize,sagacity lady,16oct2017,Hembra,.42882511,.021966957,.0094199823,Recoveco,132000,3055.5554,3243.6956,Resumen Gran Venta Liquidacion Haras Recoveco,https://www.turfdiario.com/resumen-gran-venta-liquidacion-haras-recoveco-2/,59,402973,2019,"17 apr, 2019"
son eminence,winning prize,sommite,28oct2017,Macho,.54991353,.028847286,.015863514,Recoveco,72000,1666.6666,1050.6289,Resumen Gran Venta Liquidacion Haras Recoveco,https://www.turfdiario.com/resumen-gran-venta-liquidacion-haras-recoveco-2/,50,402976,2019,"17 apr, 2019"
bettina m,equal stripes,beta lady,16oct2017,Hembra,.53569967,.03752771,.020103581,Abolengo,26000,25478.277,12673.502,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,20,402990,2019,"30 apr, 2019"
evitame,asiatic boy,eviterna,17oct2017,Hembra,.52849841,.016025051,.0084692147,Abolengo,6500,6379.8818,7533.0264,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,43,402992,2019,"3 jul, 2019"
evitame,asiatic boy,eviterna,17oct2017,Hembra,.52847081,.016073596,.0084944265,Abolengo,5000,4880.5337,5745.5718,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,41,402992,2019,"31 jul, 2019"
infartame,equal stripes,infanta elena,17oct2017,Hembra,.45862395,.026854403,.012316072,Abolengo,35000,34297.68,27847.904,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,12,402993,2019,"30 apr, 2019"
italian express,expressive halo,italian stripe,17oct2017,Macho,.65787894,.051952843,.034178682,Abolengo,30000,29283.203,8567.6807,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,50,402994,2019,"31 jul, 2019"
in words,john f kennedy,inalay,17oct2017,Macho,.49874124,.031404827,.015662882,Abolengo,11500,11269.238,7194.8687,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,25,402995,2019,"30 apr, 2019"
reference letter,equal stripes,refined with glory,17oct2017,Hembra,.54862028,.047761526,.026202941,Abolengo,38000,37237.48,14211.184,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,17,402996,2019,"30 apr, 2019"
capo roman,roman ruler,capa lista,19oct2017,Macho,.71949941,.07571397,.054476157,Abolengo,28000,27438.145,5036.7256,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,21,403000,2019,"30 apr, 2019"
codringer,cosmic trigger,codrington,19oct2017,Macho,.65069783,.032468453,.021127151,Abolengo,15000,14641.602,6930.23,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,16,403023,2019,"31 jul, 2019"
house of grieta,storm embrujado,delfininha,17nov2017,Hembra,.44587013,.018488273,.0082433689,La Gringa,160000,2644.6282,3208.1885,Resumen Venta Copa Septiembre,https://www.turfdiario.com/resumen-venta-copa-septiembre/,11,403055,2019,"3 sep, 2019"
theatre,storm embrujado,tuckahoe road,26oct2017,Macho,.66475374,.090007573,.059832871,La Leyenda,620000,13463.627,2250.2058,Gran Venta De Mayo  Resumen,https://www.turfdiario.com/gran-venta-de-mayo-resumen/,21,403059,2019,"26 may, 2019"
quezaltepec,orpen,queen of england,15oct2017,Macho,.65593672,.048468828,.031792484,Santa Ines,20000,19561.045,6152.7261,Venta Copa Mayo / Junio  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-resumen/,21,403063,2019,"15 may, 2019"
roshalde,manipulator,outwalk,18oct2017,Hembra,.74756014,.043975104,.032874037,Cortines,450000,10011.123,3045.2979,Venta Copa Mayo / Junio  Dia 4  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-dia-4-resumen/,132,403125,2019,"6 jun, 2019"
litigada mani,manipulator,la palenquera,16oct2017,Hembra,.59013939,.034400031,.020300813,Vikeda,500000,11049.724,5442.9956,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,31,403143,2019,"30 apr, 2019"
columbus princess,strategic prince,columbus star,17oct2017,Hembra,.50156331,.016841283,.00844697,Los Prados,120000,1983.4711,2348.145,Resumen Venta Copa Septiembre,https://www.turfdiario.com/resumen-venta-copa-septiembre/,42,403158,2019,"3 sep, 2019"
ser famosa,cima de triomphe,pegwell park,26oct2017,Hembra,.73488462,.045114648,.033154059,Don Yayo,100000,2392.3445,721.58417,Resumen Gran Venta Haras Don Yayo E Invitados,https://www.turfdiario.com/resumen-gran-venta-haras-don-yayo-e-invitados/,26,403162,2019,"25 mar, 2019"
relax,most improved,equal felicidad,21oct2017,Macho,.69704175,.035583731,.024803346,Don Yayo,120000,2870.8135,1157.4299,Resumen Gran Venta Haras Don Yayo E Invitados,https://www.turfdiario.com/resumen-gran-venta-haras-don-yayo-e-invitados/,14,403166,2019,"25 mar, 2019"
pandora girl,greenspring,profeica,26oct2017,Hembra,.50160962,.02197467,.011022706,Vikeda,370000,8176.7954,7418.1382,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,22,403204,2019,"30 apr, 2019"
fontana girl,greenspring,full of passion,20oct2017,Hembra,.5682075,.03908534,.022208583,Vikeda,280000,6187.8452,2786.2405,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,20,403205,2019,"30 apr, 2019"
strong boy,greenspring,stormy veranea,22oct2017,Macho,.65792525,.042739458,.028119368,Vikeda,450000,9944.751,3536.6196,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,5,403206,2019,"30 apr, 2019"
tornado spring,greenspring,tensadora,20oct2017,Macho,.68741262,.040666517,.027954677,Vikeda,280000,6187.8452,2213.5276,Gran Venta Productos 2017 Haras Vikeda  Resumen,https://www.turfdiario.com/gran-venta-productos-2017-haras-vikeda-resumen/,8,403207,2019,"30 apr, 2019"
equal nipon,equal stripes,nieves inc,30sep2017,Macho,.65655255,.055836242,.036659427,Estancia La Josefina,210000,4889.4063,1333.7378,Resumen Gran Venta Fallow Estrellas,https://www.turfdiario.com/resumen-gran-venta-fallow-estrellas/,3,403215,2019,"3 jul, 2019"
bimba stripes,equal stripes,nada a nadie,25oct2017,Hembra,.43162894,.027388822,.011821808,Estancia La Josefina,300000,6984.8662,5908.4585,Resumen Gran Venta Fallow Estrellas,https://www.turfdiario.com/resumen-gran-venta-fallow-estrellas/,5,403221,2019,"3 jul, 2019"
elements,sixties icon,entranced,20oct2017,Macho,.81373847,.094292104,.076729111,La Pasion,800000,17429.193,2271.5229,Venta Copa Mayo / Junio Dia 2  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-dia-2-resumen/,68,403284,2019,"16 may, 2019"
gamberi,zensational,gazpacha,25oct2017,Macho,.713516,.031899489,.022760795,La Pasion,430000,9368.1914,4115.9331,Venta Copa Mayo / Junio Dia 2  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-dia-2-resumen/,77,403293,2019,"16 may, 2019"
onda expansiva,easing along,onda buena,29oct2017,Hembra,.65464258,.03375303,.02209617,La Pasion,350000,7625.272,3450.9473,Venta Copa Mayo / Junio Dia 2  Resumen,https://www.turfdiario.com/venta-copa-mayo-junio-dia-2-resumen/,64,403296,2019,"16 may, 2019"
argumenta,angiolo,strike price,18oct2017,Hembra,.66096109,.042259127,.027931638,El Paraiso,360000,8649.6875,3096.7349,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,8,403315,2019,"24 mar, 2019"
la esperada blue,le blues,inter esperada,19oct2017,Hembra,.57494533,.039370425,.022635842,El Paraiso,250000,6006.7275,2653.6355,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,15,403319,2019,"24 mar, 2019"
akasha,angiolo,sacsahuana,19oct2017,Hembra,.70653176,.032878805,.023229919,El Paraiso,300000,7208.0732,3102.9265,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,12,403321,2019,"24 mar, 2019"
araviana,angiolo,brahmana,20oct2017,Hembra,.76358294,.041348279,.031572841,El Paraiso,696000,15415.282,4882.4502,Gran Venta Seleccion Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-el-paraiso-resumen/,46,403323,2019,"5 may, 2019"
aiquile,angiolo,real life,20oct2017,Macho,.75563765,.048371464,.0365513,El Paraiso,680000,15060.907,4120.4849,Gran Venta Seleccion Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-el-paraiso-resumen/,31,403328,2019,"5 may, 2019"
adonde quieras,angiolo,as you wish,21oct2017,Hembra,.77450943,.050920773,.03943862,El Paraiso,400000,9610.7646,2436.8916,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,5,403331,2019,"24 mar, 2019"
sales talk,sebi halo,hidden bala,31oct2017,Hembra,.58973891,.022472188,.013252723,El Paraiso,450000,10812.109,8158.4058,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,4,403346,2019,"24 mar, 2019"
wonderful key,key deputy,lindisima fitz,15nov2017,Macho,.74658275,.090715043,.067726284,Firmamento,800000,18497.109,2731.1567,Resumen Gran Venta Productos 2017 Key Deputy  Firmamento,https://www.turfdiario.com/resumen-gran-venta-productos-2017-key-deputy-firmamento/,26,403358,2019,"5 apr, 2019"
summer in halo,sebi halo,tatoo you,23sep2017,Hembra,.49726275,.057042047,.028364886,El Paraiso,400000,9610.7646,3388.2615,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,2,403360,2019,"24 mar, 2019"
valedictorian,todo un amiguito,aqui lulu,24oct2017,Hembra,.70043749,.067479685,.047265302,El Paraiso,336000,7441.8604,1574.4869,Gran Venta Seleccion Haras El Paraiso  Resumen,https://www.turfdiario.com/gran-venta-seleccion-haras-el-paraiso-resumen/,52,403371,2019,"5 may, 2019"
total support,angiolo,seras estrella,31oct2017,Hembra,.82864308,.043339632,.035913087,El Paraiso,310000,7448.3423,2073.991,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,10,403375,2019,"24 mar, 2019"
salute the flag,sebi halo,dance card,18sep2017,Hembra,.38700446,.012153378,.0047034114,El Paraiso,250000,6006.7275,12771.002,Resumen Gran Venta Anual Haras El Paraiso,https://www.turfdiario.com/resumen-gran-venta-anual-haras-el-paraiso/,3,403377,2019,"24 mar, 2019"
evitandola,equal stripes,evindale,22oct2017,Hembra,.42501622,.031654712,.013453766,Abolengo,25000,24498.344,18209.283,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,5,403391,2019,"30 apr, 2019"
backup girl,expressive halo,backwoods teacher,23oct2017,Hembra,.62049383,.01794125,.011132435,Abolengo,4000,3904.4272,3507.2537,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,45,403392,2019,"31 jul, 2019"
pop singer,treasure beach,pop funky,23oct2017,Hembra,.49684167,.051230412,.025453404,Abolengo,3000,2928.3203,1150.4631,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,25,403394,2019,"31 jul, 2019"
por amor a ti,roman ruler,planchetina,10oct2017,Hembra,.62963277,.031559139,.019870669,Vacacion,25000,24538.006,12348.857,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,17,403396,2019,"3 jul, 2019"
lainerie,roman ruler,lencerie,10oct2017,Macho,.59433216,.038518533,.022892803,Vacacion,35000,34297.68,14981.861,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,10,403397,2019,"30 apr, 2019"
ideologique,remote,incombenza,11oct2017,Hembra,.67676669,.065164275,.044101011,Vacacion,13000,12759.764,2893.3042,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,44,403399,2019,"3 jul, 2019"
pontinia,hurricane cat,peace girl,11oct2017,Hembra,.6267702,.0388931,.024377037,Vacacion,10000,9815.2021,4026.4131,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,32,403400,2019,"3 jul, 2019"
bella melodia,remote,beauty music,12oct2017,Hembra,.62144667,.042189099,.026218275,Vacacion,9500,9273.0146,3536.8516,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,34,403403,2019,"31 jul, 2019"
fall on the beach,treasure beach,thundery fallen,25oct2017,Hembra,.44230238,.04664579,.020631544,Abolengo,20000,19630.404,9514.7529,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,30,403404,2019,"3 jul, 2019"
bayano,treasure beach,beauty singer,14oct2017,Macho,.70851994,.071617879,.050742693,Vacacion,7500,7349.5029,1448.3865,Resumen Gran Venta Otono Haras Vacacion Y Haras Abolengo,https://www.turfdiario.com/resumen-gran-venta-otono-haras-vacacion-y-haras-abolengo/,42,403405,2019,"30 apr, 2019"
lazarino,remote,libanesa,17oct2017,Macho,.71460134,.035384584,.025285872,Vacacion,16500,16195.084,6404.7954,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,41,403406,2019,"3 jul, 2019"
mio mondo,hurricane cat,miss abella,23oct2017,Macho,.6949861,.043392655,.030157292,Vacacion,24000,23556.486,7811.2075,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,29,403408,2019,"3 jul, 2019"
libre pensamiento,roman ruler,la tremoille,24oct2017,Macho,.68020874,.086606875,.058910754,Vacacion,25000,24538.006,4165.2847,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,1,403409,2019,"3 jul, 2019"
morena audaz,treasure beach,morena asiatica,27oct2017,Hembra,.51861858,.030242546,.015684346,Abolengo,8000,7852.1621,5006.3691,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,42,403414,2019,"3 jul, 2019"
cost off,john f kennedy,cosquina,28oct2017,Macho,.52918023,.026324866,.013930599,Abolengo,5000,4880.5337,3503.4629,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,22,403417,2019,"31 jul, 2019"
mouth shut,treasure beach,my lips are sealed,25oct2017,Macho,.64804417,.062865652,.040739719,Abolengo,10000,9815.2021,2409.2463,Resumen Gran Venta Estrellas,https://www.turfdiario.com/resumen-gran-venta-estrellas/,39,403421,2019,"3 jul, 2019"
discepola,equal stripes,dia de la madre,09nov2017,Hembra,.63321722,.01678838,.010630691,El Doguito,9500,9273.0146,8722.8711,Gran Venta Guineas  Resumen,https://www.turfdiario.com/gran-venta-guineas-resumen/,9,403425,2019,"31 jul, 2019"
ambientalista,lenovo,tidblom,20oct2017,Macho,.54179674,.028765937,.015585291,San Lorenzo De Areco,260000,4297.5205,2757.4207,Resumen Venta Copa Septiembre,https://www.turfdiario.com/resumen-venta-copa-septiembre/,37,403489,2019,"3 sep, 2019"
gate money,blood money,gattara,27oct2017,Macho,.42329794,.025708312,.010882275,Los Durmientes,144000,3352.7356,3080.9141,Resumen Gran Venta Fallow Estrellas,https://www.turfdiario.com/resumen-gran-venta-fallow-estrellas/,25,403514,2019,"3 jul, 2019"
bloody war,blood money,wardress,04oct2017,Macho,.46359625,.031979866,.014825746,Los Durmientes,156000,3632.1304,2449.8804,Resumen Gran Venta Fallow Estrellas,https://www.turfdiario.com/resumen-gran-venta-fallow-estrellas/,26,403520,2019,"3 jul, 2019"
